id	PI3Ksign2_E001006_CD4Tcells_AZ4943_NS_KT_15	PI3Ksign2_E001006_CD4Tcells_AZ4943_S_KT_16	HUGO
ENSG00000122779:036	0	0	TRIM24
ENSG00000122779:037	0	0	TRIM24
ENSG00000122779:038	0	0	TRIM24
ENSG00000122779:039	0	0	TRIM24
ENSG00000122779:040	0	0	TRIM24
ENSG00000122779:041	0	0	TRIM24
ENSG00000122779:042	0	0	TRIM24
ENSG00000122779:043	0	0	TRIM24
ENSG00000122779:044	0	0	TRIM24
ENSG00000122779:045	0	0	TRIM24
ENSG00000122779:046	0	0	TRIM24
ENSG00000123080:001	0	0	CDKN2C
ENSG00000123080:002	0	0	CDKN2C
ENSG00000123080:003	0	0	CDKN2C
ENSG00000123080:004	0	0	CDKN2C
ENSG00000123080:005	0	0	CDKN2C
ENSG00000123080:006	0	0	CDKN2C
ENSG00000123080:007	0	0	CDKN2C
ENSG00000123268:001	0	0	ATF1
ENSG00000123268:002	0	0	ATF1
ENSG00000123268:003	0	0	ATF1
ENSG00000123268:004	0	0	ATF1
ENSG00000123268:005	0	0	ATF1
ENSG00000123268:006	0	0	ATF1
ENSG00000123268:007	0	0	ATF1
ENSG00000123268:008	0	0	ATF1
ENSG00000123268:009	0	0	ATF1
ENSG00000123268:010	0	0	ATF1
ENSG00000123268:011	0	0	ATF1
ENSG00000123268:012	0	0	ATF1
ENSG00000123268:013	0	0	ATF1
ENSG00000123268:014	0	0	ATF1
ENSG00000123268:015	0	0	ATF1
ENSG00000123268:016	0	0	ATF1
ENSG00000123268:017	0	0	ATF1
ENSG00000123364:001	0	0	HOXC13
ENSG00000123364:002	0	0	HOXC13
ENSG00000123388:001	0	0	HOXC11
ENSG00000123388:002	0	0	HOXC11
ENSG00000123388:003	0	0	HOXC11
ENSG00000123388:004	0	0	HOXC11
ENSG00000123388:005	0	0	HOXC11
ENSG00000123473:001	0	0	STIL
ENSG00000123473:002	0	0	STIL
ENSG00000123473:003	0	0	STIL
ENSG00000123473:004	0	0	STIL
ENSG00000123473:005	0	0	STIL
ENSG00000123473:006	0	0	STIL
ENSG00000123473:007	0	0	STIL
ENSG00000123473:008	0	0	STIL
ENSG00000123473:009	0	0	STIL
ENSG00000123473:010	0	0	STIL
ENSG00000123473:011	0	0	STIL
ENSG00000123473:012	0	0	STIL
ENSG00000123473:013	0	0	STIL
ENSG00000123473:014	0	0	STIL
ENSG00000123473:015	0	0	STIL
ENSG00000123473:016	0	0	STIL
ENSG00000123473:017	0	0	STIL
ENSG00000123473:018	0	0	STIL
ENSG00000123473:019	0	0	STIL
ENSG00000123473:020	0	0	STIL
ENSG00000123473:021	0	0	STIL
ENSG00000123473:022	0	0	STIL
ENSG00000123473:023	0	0	STIL
ENSG00000123473:024	0	0	STIL
ENSG00000123473:025	0	0	STIL
ENSG00000123473:026	0	0	STIL
ENSG00000123473:027	0	0	STIL
ENSG00000123473:028	0	0	STIL
ENSG00000123473:029	0	0	STIL
ENSG00000123473:030	0	0	STIL
ENSG00000123473:031	0	0	STIL
ENSG00000123473:032	0	0	STIL
ENSG00000123473:033	0	0	STIL
ENSG00000123473:034	0	0	STIL
ENSG00000123473:035	0	0	STIL
ENSG00000123473:036	0	0	STIL
ENSG00000123983:001	0	0	ACSL3
ENSG00000123983:002	0	0	ACSL3
ENSG00000123983:003	0	0	ACSL3
ENSG00000123983:004	0	0	ACSL3
ENSG00000123983:005	0	0	ACSL3
ENSG00000123983:006	0	0	ACSL3
ENSG00000123983:007	0	0	ACSL3
ENSG00000123983:008	0	0	ACSL3
ENSG00000123983:009	0	0	ACSL3
ENSG00000123983:010	0	0	ACSL3
ENSG00000123983:011	0	0	ACSL3
ENSG00000123983:012	0	0	ACSL3
ENSG00000123983:013	0	0	ACSL3
ENSG00000123983:014	0	0	ACSL3
ENSG00000123983:015	0	0	ACSL3
ENSG00000123983:016	0	0	ACSL3
ENSG00000123983:017	0	0	ACSL3
ENSG00000123983:018	0	0	ACSL3
ENSG00000123983:019	0	0	ACSL3
ENSG00000123983:020	0	0	ACSL3
ENSG00000123983:021	0	0	ACSL3
ENSG00000123983:022	0	0	ACSL3
ENSG00000123983:023	0	0	ACSL3
ENSG00000123983:024	0	0	ACSL3
ENSG00000123983:025	0	0	ACSL3
ENSG00000123983:026	0	0	ACSL3
ENSG00000123983:027	0	0	ACSL3
ENSG00000123983:028	0	0	ACSL3
ENSG00000123983:029	0	0	ACSL3
ENSG00000123983:030	0	0	ACSL3
ENSG00000123983:031	0	0	ACSL3
ENSG00000123983:032	0	0	ACSL3
ENSG00000123983:033	0	0	ACSL3
ENSG00000123983:034	0	0	ACSL3
ENSG00000123983:035	0	0	ACSL3
ENSG00000123983:036	0	0	ACSL3
ENSG00000123983:037	0	0	ACSL3
ENSG00000124145:001	0	0	SDC4
ENSG00000124145:002	0	0	SDC4
ENSG00000124145:003	0	0	SDC4
ENSG00000124145:004	0	0	SDC4
ENSG00000124145:005	0	0	SDC4
ENSG00000124762:001	0	0	CDKN1A
ENSG00000124762:002	0	0	CDKN1A
ENSG00000124762:003	0	0	CDKN1A
ENSG00000124762:004	0	0	CDKN1A
ENSG00000124762:005	0	0	CDKN1A
ENSG00000124762:006	0	0	CDKN1A
ENSG00000124762:007	0	0	CDKN1A
ENSG00000124762:008	0	0	CDKN1A
ENSG00000124762:009	0	0	CDKN1A
ENSG00000124762:010	0	0	CDKN1A
ENSG00000124762:011	0	0	CDKN1A
ENSG00000124762:012	0	0	CDKN1A
ENSG00000124762:013	0	0	CDKN1A
ENSG00000124762:014	0	0	CDKN1A
ENSG00000124762:015	0	0	CDKN1A
ENSG00000124762:016	0	0	CDKN1A
ENSG00000124762:017	0	0	CDKN1A
ENSG00000124762:018	0	0	CDKN1A
ENSG00000124762:019	0	0	CDKN1A
ENSG00000124795:001	0	0	DEK
ENSG00000124795:002	0	0	DEK
ENSG00000124795:003	0	0	DEK
ENSG00000124795:004	0	0	DEK
ENSG00000124795:005	0	0	DEK
ENSG00000124795:006	0	0	DEK
ENSG00000124795:007	0	0	DEK
ENSG00000124795:008	0	0	DEK
ENSG00000124795:009	0	0	DEK
ENSG00000124795:010	0	0	DEK
ENSG00000124795:011	0	0	DEK
ENSG00000124795:012	0	0	DEK
ENSG00000124795:013	0	0	DEK
ENSG00000124795:014	0	0	DEK
ENSG00000124795:015	0	0	DEK
ENSG00000124795:016	0	0	DEK
ENSG00000124795:017	0	0	DEK
ENSG00000124795:018	0	0	DEK
ENSG00000124795:019	0	0	DEK
ENSG00000124795:020	0	0	DEK
ENSG00000124795:021	0	0	DEK
ENSG00000124795:022	0	0	DEK
ENSG00000124795:023	0	0	DEK
ENSG00000124795:024	0	0	DEK
ENSG00000124795:025	0	0	DEK
ENSG00000124795:026	0	0	DEK
ENSG00000124795:027	0	0	DEK
ENSG00000124795:028	0	0	DEK
ENSG00000124795:029	0	0	DEK
ENSG00000125354:001	0	0	SEPT6
ENSG00000125354:002	0	0	SEPT6
ENSG00000125354:003	0	0	SEPT6
ENSG00000125354:004	0	0	SEPT6
ENSG00000125354:005	0	0	SEPT6
ENSG00000125354:006	0	0	SEPT6
ENSG00000125354:007	0	0	SEPT6
ENSG00000125354:008	0	0	SEPT6
ENSG00000125354:009	0	0	SEPT6
ENSG00000125354:010	0	0	SEPT6
ENSG00000125354:011	0	0	SEPT6
ENSG00000125354:012	0	0	SEPT6
ENSG00000125354:013	0	0	SEPT6
ENSG00000125354:014	0	0	SEPT6
ENSG00000125354:015	0	0	SEPT6
ENSG00000125354:016	0	0	SEPT6
ENSG00000125354:017	0	0	SEPT6
ENSG00000125354:018	0	0	SEPT6
ENSG00000125354:019	0	0	SEPT6
ENSG00000125354:020	0	0	SEPT6
ENSG00000125354:021	0	0	SEPT6
ENSG00000125354:022	0	0	SEPT6
ENSG00000125354:023	0	0	SEPT6
ENSG00000125398:001	0	0	SOX9
ENSG00000125398:002	0	0	SOX9
ENSG00000125398:003	0	0	SOX9
ENSG00000125618:001	0	0	PAX8
ENSG00000125618:002	0	0	PAX8
ENSG00000125618:003	0	0	PAX8
ENSG00000125618:004	0	0	PAX8
ENSG00000125618:005	0	0	PAX8
ENSG00000125618:006	0	0	PAX8
ENSG00000125618:007	0	0	PAX8
ENSG00000125618:008	0	0	PAX8
ENSG00000125618:009	0	0	PAX8
ENSG00000125618:010	0	0	PAX8
ENSG00000125618:011	0	0	PAX8
ENSG00000125618:012	0	0	PAX8
ENSG00000125618:013	0	0	PAX8
ENSG00000125618:014	0	0	PAX8
ENSG00000125618:015	0	0	PAX8
ENSG00000125618:016	0	0	PAX8
ENSG00000125618:017	0	0	PAX8
ENSG00000125618:018	0	0	PAX8
ENSG00000125618:019	0	0	PAX8
ENSG00000125618:020	0	0	PAX8
ENSG00000125618:021	0	0	PAX8
ENSG00000125618:022	0	0	PAX8
ENSG00000125618:023	0	0	PAX8
ENSG00000125618:024	0	0	PAX8
ENSG00000125618:025	0	0	PAX8
ENSG00000125618:026	0	0	PAX8
ENSG00000125618:027	0	0	PAX8
ENSG00000125618:028	0	0	PAX8
ENSG00000125618:029	0	0	PAX8
ENSG00000125618:030	0	0	PAX8
ENSG00000125618:031	0	0	PAX8
ENSG00000125618:032	0	0	PAX8
ENSG00000125798:001	0	0	FOXA2
ENSG00000125798:002	0	0	FOXA2
ENSG00000125798:003	0	0	FOXA2
ENSG00000125798:004	0	0	FOXA2
ENSG00000125952:001	0	0	MAX
ENSG00000125952:002	0	0	MAX
ENSG00000125952:003	0	0	MAX
ENSG00000125952:004	0	0	MAX
ENSG00000125952:005	0	0	MAX
ENSG00000125952:006	0	0	MAX
ENSG00000125952:007	0	0	MAX
ENSG00000125952:008	0	0	MAX
ENSG00000125952:009	0	0	MAX
ENSG00000125952:010	0	0	MAX
ENSG00000125952:011	0	0	MAX
ENSG00000125952:012	0	0	MAX
ENSG00000125952:013	0	0	MAX
ENSG00000125952:014	0	0	MAX
ENSG00000125952:015	0	0	MAX
ENSG00000125952:016	0	0	MAX
ENSG00000125952:017	0	0	MAX
ENSG00000125952:018	0	0	MAX
ENSG00000125952:019	0	0	MAX
ENSG00000125952:020	0	0	MAX
ENSG00000125952:021	0	0	MAX
ENSG00000125952:022	0	0	MAX
ENSG00000125952:023	0	0	MAX
ENSG00000125952:024	0	0	MAX
ENSG00000125952:025	0	0	MAX
ENSG00000125952:026	0	0	MAX
ENSG00000125952:027	0	0	MAX
ENSG00000125952:028	0	0	MAX
ENSG00000125952:029	0	0	MAX
ENSG00000125952:030	0	0	MAX
ENSG00000125952:031	0	0	MAX
ENSG00000125952:032	0	0	MAX
ENSG00000125952:033	0	0	MAX
ENSG00000125952:034	0	0	MAX
ENSG00000125952:035	0	0	MAX
ENSG00000125952:036	0	0	MAX
ENSG00000125952:037	0	0	MAX
ENSG00000125952:038	0	0	MAX
ENSG00000125952:039	0	0	MAX
ENSG00000125952:040	0	0	MAX
ENSG00000125952:041	0	0	MAX
ENSG00000125952:042	0	0	MAX
ENSG00000126012:001	0	0	KDM5C
ENSG00000126012:002	0	0	KDM5C
ENSG00000126012:003	0	0	KDM5C
ENSG00000126012:004	0	0	KDM5C
ENSG00000126012:005	0	0	KDM5C
ENSG00000126012:006	0	0	KDM5C
ENSG00000126012:007	0	0	KDM5C
ENSG00000126012:008	0	0	KDM5C
ENSG00000126012:009	0	0	KDM5C
ENSG00000126012:010	0	0	KDM5C
ENSG00000126012:011	0	0	KDM5C
ENSG00000126012:012	0	0	KDM5C
ENSG00000126012:013	0	0	KDM5C
ENSG00000126012:014	0	0	KDM5C
ENSG00000126012:015	0	0	KDM5C
ENSG00000126012:016	0	0	KDM5C
ENSG00000126012:017	0	0	KDM5C
ENSG00000126012:018	0	0	KDM5C
ENSG00000126012:019	0	0	KDM5C
ENSG00000126012:020	0	0	KDM5C
ENSG00000126012:021	0	0	KDM5C
ENSG00000126012:022	0	0	KDM5C
ENSG00000126012:023	0	0	KDM5C
ENSG00000126012:024	0	0	KDM5C
ENSG00000126012:025	0	0	KDM5C
ENSG00000126012:026	0	0	KDM5C
ENSG00000126012:027	0	0	KDM5C
ENSG00000126012:028	0	0	KDM5C
ENSG00000126012:029	0	0	KDM5C
ENSG00000126012:030	0	0	KDM5C
ENSG00000126012:031	0	0	KDM5C
ENSG00000126012:032	0	0	KDM5C
ENSG00000126012:033	0	0	KDM5C
ENSG00000126012:034	0	0	KDM5C
ENSG00000126012:035	0	0	KDM5C
ENSG00000126012:036	0	0	KDM5C
ENSG00000126012:037	0	0	KDM5C
ENSG00000126012:038	0	0	KDM5C
ENSG00000126012:039	0	0	KDM5C
ENSG00000126012:040	0	0	KDM5C
ENSG00000126012:041	0	0	KDM5C
ENSG00000126012:042	0	0	KDM5C
ENSG00000126012:043	0	0	KDM5C
ENSG00000126012:044	0	0	KDM5C
ENSG00000126012:045	0	0	KDM5C
ENSG00000126012:046	0	0	KDM5C
ENSG00000126012:047	0	0	KDM5C
ENSG00000126012:048	0	0	KDM5C
ENSG00000126012:049	0	0	KDM5C
ENSG00000126012:050	0	0	KDM5C
ENSG00000126012:051	0	0	KDM5C
ENSG00000126012:052	0	0	KDM5C
ENSG00000126012:053	0	0	KDM5C
ENSG00000126012:054	0	0	KDM5C
ENSG00000126012:055	0	0	KDM5C
ENSG00000126012:056	0	0	KDM5C
ENSG00000126012:057	0	0	KDM5C
ENSG00000126012:058	0	0	KDM5C
ENSG00000126524:001	0	0	SBDS
ENSG00000126524:002	0	0	SBDS
ENSG00000126524:003	0	0	SBDS
ENSG00000126524:004	0	0	SBDS
ENSG00000126524:005	0	0	SBDS
ENSG00000126524:006	0	0	SBDS
ENSG00000126524:007	0	0	SBDS
ENSG00000126524:008	0	0	SBDS
ENSG00000126524:009	0	0	SBDS
ENSG00000126524:010	0	0	SBDS
ENSG00000126524:011	0	0	SBDS
ENSG00000126524:012	0	0	SBDS
ENSG00000126524:013	0	0	SBDS
ENSG00000126524:014	0	0	SBDS
ENSG00000126524:015	0	0	SBDS
ENSG00000126524:016	0	0	SBDS
ENSG00000126746:001	0	0	ZNF384
ENSG00000126746:002	0	0	ZNF384
ENSG00000126746:003	0	0	ZNF384
ENSG00000126746:004	0	0	ZNF384
ENSG00000126746:005	0	0	ZNF384
ENSG00000126746:006	0	0	ZNF384
ENSG00000126746:007	0	0	ZNF384
ENSG00000126746:008	0	0	ZNF384
ENSG00000126746:009	0	0	ZNF384
ENSG00000126746:010	0	0	ZNF384
ENSG00000126746:011	0	0	ZNF384
ENSG00000126746:012	0	0	ZNF384
ENSG00000126746:013	0	0	ZNF384
ENSG00000126746:014	0	0	ZNF384
ENSG00000126746:015	0	0	ZNF384
ENSG00000126746:016	0	0	ZNF384
ENSG00000126746:017	0	0	ZNF384
ENSG00000126746:018	0	0	ZNF384
ENSG00000126746:019	0	0	ZNF384
ENSG00000126746:020	0	0	ZNF384
ENSG00000126746:021	0	0	ZNF384
ENSG00000126746:022	0	0	ZNF384
ENSG00000126746:023	0	0	ZNF384
ENSG00000126746:024	0	0	ZNF384
ENSG00000126746:025	0	0	ZNF384
ENSG00000126746:026	0	0	ZNF384
ENSG00000126746:027	0	0	ZNF384
ENSG00000126746:028	0	0	ZNF384
ENSG00000126746:029	0	0	ZNF384
ENSG00000126746:030	0	0	ZNF384
ENSG00000126746:031	0	0	ZNF384
ENSG00000126746:032	0	0	ZNF384
ENSG00000126746:033	0	0	ZNF384
ENSG00000126746:034	0	0	ZNF384
ENSG00000126746:035	0	0	ZNF384
ENSG00000126746:036	0	0	ZNF384
ENSG00000126746:037	0	0	ZNF384
ENSG00000126746:038	0	0	ZNF384
ENSG00000126746:039	0	0	ZNF384
ENSG00000126746:040	0	0	ZNF384
ENSG00000126746:041	0	0	ZNF384
ENSG00000126746:042	0	0	ZNF384
ENSG00000126746:043	0	0	ZNF384
ENSG00000126746:044	0	0	ZNF384
ENSG00000126746:045	0	0	ZNF384
ENSG00000126746:046	0	0	ZNF384
ENSG00000126752:001	0	0	SSX1
ENSG00000126752:002	0	0	SSX1
ENSG00000126752:003	0	0	SSX1
ENSG00000126752:004	0	0	SSX1
ENSG00000126752:005	0	0	SSX1
ENSG00000126752:006	0	0	SSX1
ENSG00000126752:007	0	0	SSX1
ENSG00000126752:008	0	0	SSX1
ENSG00000126777:001	0	0	KTN1
ENSG00000126777:002	0	0	KTN1
ENSG00000126777:003	0	0	KTN1
ENSG00000126777:004	0	0	KTN1
ENSG00000126777:005	0	0	KTN1
ENSG00000126777:006	0	0	KTN1
ENSG00000126777:007	0	0	KTN1
ENSG00000126777:008	0	0	KTN1
ENSG00000126777:009	0	0	KTN1
ENSG00000126777:010	0	0	KTN1
ENSG00000126777:011	0	0	KTN1
ENSG00000126777:012	0	0	KTN1
ENSG00000126777:013	0	0	KTN1
ENSG00000126777:014	0	0	KTN1
ENSG00000126777:015	0	0	KTN1
ENSG00000126777:016	0	0	KTN1
ENSG00000126777:017	0	0	KTN1
ENSG00000126777:018	0	0	KTN1
ENSG00000126777:019	0	0	KTN1
ENSG00000126777:020	0	0	KTN1
ENSG00000126777:021	0	0	KTN1
ENSG00000126777:022	0	0	KTN1
ENSG00000126777:023	0	0	KTN1
ENSG00000126777:024	0	0	KTN1
ENSG00000126777:025	0	0	KTN1
ENSG00000126777:026	0	0	KTN1
ENSG00000126777:027	0	0	KTN1
ENSG00000126777:028	0	0	KTN1
ENSG00000126777:029	0	0	KTN1
ENSG00000126777:030	0	0	KTN1
ENSG00000126777:031	0	0	KTN1
ENSG00000126777:032	0	0	KTN1
ENSG00000126777:033	0	0	KTN1
ENSG00000126777:034	0	0	KTN1
ENSG00000126777:035	0	0	KTN1
ENSG00000126777:036	0	0	KTN1
ENSG00000126777:037	0	0	KTN1
ENSG00000126777:038	0	0	KTN1
ENSG00000126777:039	0	0	KTN1
ENSG00000126777:040	0	0	KTN1
ENSG00000126777:041	0	0	KTN1
ENSG00000126777:042	0	0	KTN1
ENSG00000126777:043	0	0	KTN1
ENSG00000126777:044	0	0	KTN1
ENSG00000126777:045	0	0	KTN1
ENSG00000126777:046	0	0	KTN1
ENSG00000126777:047	0	0	KTN1
ENSG00000126777:048	0	0	KTN1
ENSG00000126777:049	0	0	KTN1
ENSG00000126777:050	0	0	KTN1
ENSG00000126777:051	0	0	KTN1
ENSG00000126777:052	0	0	KTN1
ENSG00000126777:053	0	0	KTN1
ENSG00000126777:054	0	0	KTN1
ENSG00000126777:055	0	0	KTN1
ENSG00000126777:056	0	0	KTN1
ENSG00000126777:057	0	0	KTN1
ENSG00000126777:058	0	0	KTN1
ENSG00000126777:059	0	0	KTN1
ENSG00000126777:060	0	0	KTN1
ENSG00000126777:061	0	0	KTN1
ENSG00000126777:062	0	0	KTN1
ENSG00000126777:063	0	0	KTN1
ENSG00000126777:064	0	0	KTN1
ENSG00000126777:065	0	0	KTN1
ENSG00000126777:066	0	0	KTN1
ENSG00000126777:067	0	0	KTN1
ENSG00000126777:068	0	0	KTN1
ENSG00000126777:069	0	0	KTN1
ENSG00000126777:070	0	0	KTN1
ENSG00000126777:071	0	0	KTN1
ENSG00000126777:072	0	0	KTN1
ENSG00000126777:073	0	0	KTN1
ENSG00000126777:074	0	0	KTN1
ENSG00000126777:075	0	0	KTN1
ENSG00000126777:076	0	0	KTN1
ENSG00000126777:077	0	0	KTN1
ENSG00000126777:078	0	0	KTN1
ENSG00000126777:079	0	0	KTN1
ENSG00000126777:080	0	0	KTN1
ENSG00000126777:081	0	0	KTN1
ENSG00000126777:082	0	0	KTN1
ENSG00000126777:083	0	0	KTN1
ENSG00000126777:084	0	0	KTN1
ENSG00000126777:085	0	0	KTN1
ENSG00000126777:086	0	0	KTN1
ENSG00000126777:087	0	0	KTN1
ENSG00000126777:088	0	0	KTN1
ENSG00000126777:089	0	0	KTN1
ENSG00000126777:090	0	0	KTN1
ENSG00000126777:091	0	0	KTN1
ENSG00000126777:092	0	0	KTN1
ENSG00000126777:093	0	0	KTN1
ENSG00000126777:094	0	0	KTN1
ENSG00000126777:095	0	0	KTN1
ENSG00000126777:096	0	0	KTN1
ENSG00000126777:097	0	0	KTN1
ENSG00000126777:098	0	0	KTN1
ENSG00000126883:001	0	0	NUP214
ENSG00000126883:002	0	0	NUP214
ENSG00000126883:003	0	0	NUP214
ENSG00000126883:004	0	0	NUP214
ENSG00000126883:005	0	0	NUP214
ENSG00000126883:006	0	0	NUP214
ENSG00000126883:007	0	0	NUP214
ENSG00000126883:008	0	0	NUP214
ENSG00000126883:009	0	0	NUP214
ENSG00000126883:010	0	0	NUP214
ENSG00000126883:011	0	0	NUP214
ENSG00000126883:012	0	0	NUP214
ENSG00000126883:013	0	0	NUP214
ENSG00000126883:014	0	0	NUP214
ENSG00000126883:015	0	0	NUP214
ENSG00000126883:016	0	0	NUP214
ENSG00000126883:017	0	0	NUP214
ENSG00000126883:018	0	0	NUP214
ENSG00000126883:019	0	0	NUP214
ENSG00000126883:020	0	0	NUP214
ENSG00000126883:021	0	0	NUP214
ENSG00000126883:022	0	0	NUP214
ENSG00000126883:023	0	0	NUP214
ENSG00000126883:024	0	0	NUP214
ENSG00000126883:025	0	0	NUP214
ENSG00000126883:026	0	0	NUP214
ENSG00000126883:027	0	0	NUP214
ENSG00000126883:028	0	0	NUP214
ENSG00000126883:029	0	0	NUP214
ENSG00000126883:030	0	0	NUP214
ENSG00000126883:031	0	0	NUP214
ENSG00000126883:032	0	0	NUP214
ENSG00000126883:033	0	0	NUP214
ENSG00000126883:034	0	0	NUP214
ENSG00000126883:035	0	0	NUP214
ENSG00000126883:036	0	0	NUP214
ENSG00000126883:037	0	0	NUP214
ENSG00000126883:038	0	0	NUP214
ENSG00000126883:039	0	0	NUP214
ENSG00000126883:040	0	0	NUP214
ENSG00000126883:041	0	0	NUP214
ENSG00000126883:042	0	0	NUP214
ENSG00000126883:043	0	0	NUP214
ENSG00000126883:044	0	0	NUP214
ENSG00000126883:045	0	0	NUP214
ENSG00000126883:046	0	0	NUP214
ENSG00000126883:047	0	0	NUP214
ENSG00000126883:048	0	0	NUP214
ENSG00000126883:049	0	0	NUP214
ENSG00000126883:050	0	0	NUP214
ENSG00000126883:051	0	0	NUP214
ENSG00000126883:052	0	0	NUP214
ENSG00000126883:053	0	0	NUP214
ENSG00000126883:054	0	0	NUP214
ENSG00000126883:055	0	0	NUP214
ENSG00000126883:056	0	0	NUP214
ENSG00000126883:057	0	0	NUP214
ENSG00000126883:058	0	0	NUP214
ENSG00000126883:059	0	0	NUP214
ENSG00000126883:060	0	0	NUP214
ENSG00000126883:061	0	0	NUP214
ENSG00000126883:062	0	0	NUP214
ENSG00000126883:063	0	0	NUP214
ENSG00000126883:064	0	0	NUP214
ENSG00000126883:065	0	0	NUP214
ENSG00000126883:066	0	0	NUP214
ENSG00000126883:067	0	0	NUP214
ENSG00000126883:068	0	0	NUP214
ENSG00000126883:069	0	0	NUP214
ENSG00000126883:070	0	0	NUP214
ENSG00000126883:071	0	0	NUP214
ENSG00000126883:072	0	0	NUP214
ENSG00000126883:073	0	0	NUP214
ENSG00000126883:074	0	0	NUP214
ENSG00000126883:075	0	0	NUP214
ENSG00000126883:076	0	0	NUP214
ENSG00000126883:077	0	0	NUP214
ENSG00000126883:078	0	0	NUP214
ENSG00000126883:079	0	0	NUP214
ENSG00000126883:080	0	0	NUP214
ENSG00000126883:081	0	0	NUP214
ENSG00000126883:082	0	0	NUP214
ENSG00000126883:083	0	0	NUP214
ENSG00000126883:084	0	0	NUP214
ENSG00000126883:085	0	0	NUP214
ENSG00000126883:086	0	0	NUP214
ENSG00000126883:087	0	0	NUP214
ENSG00000126883:088	0	0	NUP214
ENSG00000126883:089	0	0	NUP214
ENSG00000126883:090	0	0	NUP214
ENSG00000126883:091	0	0	NUP214
ENSG00000126883:092	0	0	NUP214
ENSG00000126883:093	0	0	NUP214
ENSG00000126883:094	0	0	NUP214
ENSG00000126883:095	0	0	NUP214
ENSG00000126883:096	0	0	NUP214
ENSG00000126883:097	0	0	NUP214
ENSG00000126883:098	0	0	NUP214
ENSG00000126934:001	0	0	MAP2K2
ENSG00000126934:002	0	0	MAP2K2
ENSG00000126934:003	0	0	MAP2K2
ENSG00000126934:004	0	0	MAP2K2
ENSG00000126934:005	0	0	MAP2K2
ENSG00000126934:006	0	0	MAP2K2
ENSG00000126934:007	0	0	MAP2K2
ENSG00000126934:008	0	0	MAP2K2
ENSG00000126934:009	0	0	MAP2K2
ENSG00000126934:010	0	0	MAP2K2
ENSG00000126934:011	0	0	MAP2K2
ENSG00000126934:012	0	0	MAP2K2
ENSG00000126934:013	0	0	MAP2K2
ENSG00000126934:014	0	0	MAP2K2
ENSG00000126934:015	0	0	MAP2K2
ENSG00000126934:016	0	0	MAP2K2
ENSG00000126934:017	0	0	MAP2K2
ENSG00000126934:018	0	0	MAP2K2
ENSG00000126934:019	0	0	MAP2K2
ENSG00000126934:020	0	0	MAP2K2
ENSG00000126934:021	0	0	MAP2K2
ENSG00000126934:022	0	0	MAP2K2
ENSG00000126934:023	0	0	MAP2K2
ENSG00000126934:024	0	0	MAP2K2
ENSG00000126934:025	0	0	MAP2K2
ENSG00000126934:026	0	0	MAP2K2
ENSG00000126934:027	0	0	MAP2K2
ENSG00000126934:028	0	0	MAP2K2
ENSG00000126934:029	0	0	MAP2K2
ENSG00000126934:030	0	0	MAP2K2
ENSG00000126934:031	0	0	MAP2K2
ENSG00000126934:032	0	0	MAP2K2
ENSG00000126934:033	0	0	MAP2K2
ENSG00000126934:034	0	0	MAP2K2
ENSG00000126934:035	0	0	MAP2K2
ENSG00000126934:036	0	0	MAP2K2
ENSG00000126934:037	0	0	MAP2K2
ENSG00000127083:001	0	0	OMD
ENSG00000127083:002	0	0	OMD
ENSG00000127083:003	0	0	OMD
ENSG00000127152:001	0	0	BCL11B
ENSG00000127152:002	0	0	BCL11B
ENSG00000127152:003	0	0	BCL11B
ENSG00000127152:004	0	0	BCL11B
ENSG00000127152:005	0	0	BCL11B
ENSG00000127152:006	0	0	BCL11B
ENSG00000127152:007	0	0	BCL11B
ENSG00000127329:001	0	0	PTPRB
ENSG00000127329:002	0	0	PTPRB
ENSG00000127329:003	0	0	PTPRB
ENSG00000127329:004	0	0	PTPRB
ENSG00000127329:005	0	0	PTPRB
ENSG00000127329:006	0	0	PTPRB
ENSG00000127329:007	0	0	PTPRB
ENSG00000127329:008	0	0	PTPRB
ENSG00000127329:009	0	0	PTPRB
ENSG00000127329:010	0	0	PTPRB
ENSG00000127329:011	0	0	PTPRB
ENSG00000127329:012	0	0	PTPRB
ENSG00000127329:013	0	0	PTPRB
ENSG00000127329:014	0	0	PTPRB
ENSG00000127329:015	0	0	PTPRB
ENSG00000127329:016	0	0	PTPRB
ENSG00000127329:017	0	0	PTPRB
ENSG00000127329:018	0	0	PTPRB
ENSG00000127329:019	0	0	PTPRB
ENSG00000127329:020	0	0	PTPRB
ENSG00000127329:021	0	0	PTPRB
ENSG00000127329:022	0	0	PTPRB
ENSG00000127329:023	0	0	PTPRB
ENSG00000127329:024	0	0	PTPRB
ENSG00000127329:025	0	0	PTPRB
ENSG00000127329:026	0	0	PTPRB
ENSG00000127329:027	0	0	PTPRB
ENSG00000127329:028	0	0	PTPRB
ENSG00000127329:029	0	0	PTPRB
ENSG00000127329:030	0	0	PTPRB
ENSG00000127329:031	0	0	PTPRB
ENSG00000127329:032	0	0	PTPRB
ENSG00000127329:033	0	0	PTPRB
ENSG00000127329:034	0	0	PTPRB
ENSG00000127329:035	0	0	PTPRB
ENSG00000127329:036	0	0	PTPRB
ENSG00000127329:037	0	0	PTPRB
ENSG00000127329:038	0	0	PTPRB
ENSG00000127329:039	0	0	PTPRB
ENSG00000127329:040	0	0	PTPRB
